"seqnames","start","end","width","strand","logFC","logCPM","F","PValue","FDR","status"
"chr14",67619305,67621687,2383,"*",-0.448284025552134,1.1754176222931,16.4728316730219,0.000101150289618098,0.0145361189781989,"Lost"
"chr14",67749054,67752769,3716,"*",-0.35099995146036,1.6761295356681,13.0583541703677,0.000484631931024644,0.03706794667237,"Lost"
"chr14",67765594,67767077,1484,"*",-0.463972899229633,0.489913226477666,12.6212724739881,0.000595286143525107,0.0417884726035113,"Lost"
"chr14",67773254,67780727,7474,"*",-0.321967731272791,2.53635343012638,16.7148461834529,9.07413025306819e-05,0.0134899271460268,"Lost"
"chr14",67797545,67799935,2391,"*",-0.445400678312464,1.10007721477721,17.32692486701,6.90472675916959e-05,0.0113112734631842,"Lost"
"chr14",67805055,67808302,3248,"*",-0.444950393283107,1.53751131889683,20.8292507840067,1.49808221711212e-05,0.00391137241541621,"Lost"
"chr14",67816768,67818008,1241,"*",-0.549498303252772,0.156888102391956,14.0984328377071,0.000298562926482869,0.0282244775599342,"Lost"
"chr14",67818747,67819366,620,"*",-0.709839127184935,-0.3959078298834,17.1909944034772,7.33807157366464e-05,0.0117596089703766,"Lost"
"chr14",67844987,67847207,2221,"*",-0.395723216264482,1.02895133107943,12.8198427968777,0.000542101538528867,0.0395276642664758,"Lost"
"chr14",68027015,68029432,2418,"*",-0.493052559684102,1.13214427026612,18.0147041702305,5.09089975110564e-05,0.00926371244419787,"Lost"
"chr14",68125276,68125615,340,"*",-1.42161700891804,-1.15951086850545,28.0511795870334,7.58899983068197e-07,0.000476532575158499,"Lost"
"chr14",68137704,68138137,434,"*",-1.07060266737827,-0.685646796482211,19.4702683094958,2.6944402313785e-05,0.00589810464072688,"Lost"
"chr14",68140274,68140702,429,"*",-1.14964870345339,-0.948251244555517,22.9603653334877,6.0854866856547e-06,0.00205988339813051,"Lost"
"chr14",68142996,68144578,1583,"*",-0.496391150367556,0.567476296831263,15.5033754378202,0.000156761209353024,0.019142844992366,"Lost"
"chr14",68180839,68181730,892,"*",-0.660011942137396,0.019760024892712,20.1720568421549,1.98712903847256e-05,0.00475603826982605,"Lost"
"chr14",68210501,68211857,1357,"*",-0.717254758479292,0.359603441213374,25.5490811876754,2.08334402758664e-06,0.000982010596427312,"Lost"
"chr14",68232150,68233012,863,"*",-0.792013333690364,-0.131934135204789,18.4967054230011,4.11869457940014e-05,0.00799587668917461,"Lost"
"chr14",68243491,68246902,3412,"*",-0.356473106899231,1.52830609936377,13.4357131208631,0.000406198197017892,0.0335670871917156,"Lost"
"chr14",68247842,68249313,1472,"*",-0.562883232882105,0.524705621873692,17.9423526414235,5.25636418351626e-05,0.00946489689177758,"Lost"
"chr14",68294865,68295969,1105,"*",-0.509589957873202,0.210059807731277,12.8929680341087,0.000523795894487504,0.0387706446861199,"Lost"
"chr14",68297292,68298943,1652,"*",-0.47902442829272,0.593739626185597,14.8991905560276,0.000206514936304044,0.0227437923090586,"Lost"
"chr14",68312801,68315243,2443,"*",-0.423066779327808,1.08792212936208,14.5970967475903,0.000237213123992746,0.0248270500668609,"Lost"
"chr14",68358858,68363055,4198,"*",-0.415518781296508,1.85587615800392,19.8858621812205,2.24803987615985e-05,0.00519432387646916,"Lost"
"chr14",68363483,68365195,1713,"*",-0.745776813390694,0.937497268251517,35.5037559538838,4.27345919287655e-08,6.7462904491131e-05,"Lost"
"chr14",68376228,68378076,1849,"*",-0.507444782813499,0.786645019798914,16.8009160062148,8.73134688295558e-05,0.0131418169374555,"Lost"
"chr14",68391332,68395118,3787,"*",-0.346696662161238,1.75303722113142,13.7331431305492,0.000353650630050569,0.031077126034486,"Lost"
"chr14",68409093,68412977,3885,"*",-0.38072011177435,1.56497061494533,15.0747659093532,0.000190571408198376,0.0216279888825381,"Lost"
"chr14",68437596,68438705,1110,"*",-0.534643417857879,0.0696103189415551,14.3052314564966,0.000271360846762642,0.0267835465352116,"Lost"
"chr14",68451768,68452036,269,"*",-0.839568464172428,-1.2950407177877,12.4665995552433,0.000640743662850694,0.0435117945375473,"Lost"
"chr14",68458943,68459841,899,"*",-0.852038762002741,0.0751226687878739,23.1738649510929,5.55858244240985e-06,0.00194370047695907,"Lost"
"chr14",68468149,68473834,5686,"*",-0.376354859841937,2.34170385096904,19.8811332666696,2.25262952744236e-05,0.00520152903854003,"Lost"
"chr14",68476445,68477744,1300,"*",-0.484929214179144,0.476508439254217,13.8782982191816,0.000330607989349865,0.0299161791855677,"Lost"
"chr14",68483294,68484726,1433,"*",-0.520094342565571,0.397294649500905,15.6232659153583,0.000148455355479059,0.0185384083997414,"Lost"
"chr14",68484935,68487910,2976,"*",-0.374795845203213,1.3993008533939,14.5929426183276,0.00023766509103576,0.0248432401872099,"Lost"
"chr14",68491243,68496056,4814,"*",-0.460534717759882,2.08298019415617,27.7533207004984,8.54657579208341e-07,0.000511235628962591,"Lost"
"chr14",68499741,68504337,4597,"*",-0.515595998706478,2.12271837647597,30.2126466432812,3.23069037247165e-07,0.000261844212339676,"Lost"
"chr14",68505823,68514863,9041,"*",-0.486715083475761,3.11314913938699,39.5216054783018,9.75337475716217e-09,2.88222738473271e-05,"Lost"
"chr14",68519043,68523589,4547,"*",-0.559798884885075,2.11766923692091,36.5190004781363,2.92836537384762e-08,5.23674805275858e-05,"Lost"
"chr14",68535461,68535917,457,"*",-0.929664376783158,-0.700802691006439,18.6695895552105,3.82034524751234e-05,0.00756294168011769,"Lost"
"chr14",68537998,68539929,1932,"*",-0.497968791528923,0.830662133408565,17.8927457429712,5.37271641737645e-05,0.00957871803378997,"Lost"
"chr14",68544196,68549113,4918,"*",-0.727913277453557,2.34025238702167,61.0608782320207,7.31125196932567e-12,3.69241202671421e-07,"Lost"
"chr14",68549743,68552562,2820,"*",-0.380642972545646,1.38822587809828,14.4883830211735,0.000249376185140763,0.0255850025658904,"Lost"
"chr14",68555304,68556333,1030,"*",-0.579992682540956,0.126942901124675,14.541266340664,0.000243398799713461,0.0252031260062517,"Lost"
"chr14",68559612,68565292,5681,"*",-0.524558128309904,2.49498959075308,38.9931789608377,1.18126880124038e-08,3.06103430649262e-05,"Lost"
"chr14",68565495,68567214,1720,"*",-0.524786399033537,0.684239139228882,17.5842923503975,6.15897599412873e-05,0.010467949574021,"Lost"
"chr14",68567704,68570430,2727,"*",-0.520028734282633,1.40905008579551,26.2256713591068,1.58156714685934e-06,0.000798741115560013,"Lost"
"chr14",68570827,68574016,3190,"*",-0.5220134955374,1.5748108781172,27.798793065106,8.39266891093195e-07,0.00050545027235613,"Lost"
"chr14",68574545,68574937,393,"*",-0.720207343548781,-0.797064325678384,12.1417706968054,0.000747288386871865,0.0475149073927546,"Lost"
"chr14",68575378,68581676,6299,"*",-0.588575247988868,2.60614650169957,48.4611377804606,4.28903802511433e-10,5.4558506950742e-06,"Lost"
"chr14",68582934,68594275,11342,"*",-0.452044432736187,3.4126374179156,37.4693435269192,2.06174366514314e-08,4.23762641853914e-05,"Lost"
"chr14",68594596,68595348,753,"*",-0.683602689768504,-0.238919507988344,17.5918219936324,6.13987155380467e-05,0.0104458566316136,"Lost"
"chr14",68598320,68603081,4762,"*",-0.356570610358715,2.12474117717533,17.8360935327341,5.50881696248442e-05,0.00974666420292705,"Lost"
"chr14",68603341,68607482,4142,"*",-0.461174121327662,1.98821239693228,27.3224235366265,1.01578184643892e-06,0.000579195532123838,"Lost"
"chr14",68607777,68613152,5376,"*",-0.465012193333204,2.38333522100469,32.8569648693085,1.16203007149282e-07,0.000135132629912593,"Lost"
"chr14",68617314,68627174,9861,"*",-0.282768998803181,3.10876583685597,15.2300550706979,0.00017752777507604,0.0207745693811427,"Lost"
"chr14",68627446,68633067,5622,"*",-0.450961338647476,2.4262698538633,31.0470826271677,2.33371099551858e-07,0.000208925880900247,"Lost"
"chr14",68633339,68635094,1756,"*",-0.835852980393437,1.00699528399793,49.5653202767673,2.95860279303262e-10,4.75423262090217e-06,"Lost"
"chr14",68636731,68639770,3040,"*",-0.46944737745075,1.64827014288869,22.8523449618213,6.35774374931881e-06,0.0021142583843159,"Lost"
"chr14",68643481,68644736,1256,"*",-0.583353111966379,0.372618413449081,19.4493205558029,2.71650173607852e-05,0.00592031466380099,"Lost"
"chr14",68648741,68651090,2350,"*",-0.397857354404762,1.09099493123759,13.2542794523648,0.000442137497255207,0.0353459553158347,"Lost"
"chr14",68651264,68653361,2098,"*",-0.665278365857127,1.1616902786907,36.3701805559,3.09472507427193e-08,5.37729444076263e-05,"Lost"
"chr14",68653589,68666615,13027,"*",-0.473805318436438,3.65910750803199,42.6706807366741,3.16623307496686e-09,1.52267964085353e-05,"Lost"
"chr14",68667645,68673525,5881,"*",-0.379247390949821,2.44233915105546,21.5793374705647,1.08797124905591e-05,0.00308173191021359,"Lost"
"chr14",68674732,68675447,716,"*",-0.645141881661149,-0.246345682024213,14.945065737725,0.000202255878803557,0.0224488005772739,"Lost"
"chr14",68675871,68678066,2196,"*",-0.531701994769465,1.21817799546849,24.6068721369169,3.06599664749862e-06,0.00129497881340144,"Lost"
"chr14",68678430,68681644,3215,"*",-0.381392390154725,1.45539811679958,15.0680787861845,0.000191154939741737,0.0216525077242481,"Lost"
"chr14",68683534,68687466,3933,"*",-0.628804510787105,2.00886241794409,41.1868546982122,5.36143517545493e-09,2.10598365121909e-05,"Lost"
"chr14",68687755,68688054,300,"*",-1.01944251035369,-0.883400269267967,16.5494695044348,9.78137233329324e-05,0.0142243122583731,"Lost"
"chr14",68689547,68693710,4164,"*",-0.699627516816992,2.1749743804593,58.8004316522926,1.47923456379567e-11,5.22941961462174e-07,"Lost"
"chr14",68693848,68697389,3542,"*",-0.721027443219815,1.92000162950932,41.0278028141544,5.67489999827985e-09,2.18065434477379e-05,"Lost"
"chr14",68702053,68707289,5237,"*",-0.59052355384764,2.51774340441083,38.9816207676016,1.18623932878149e-08,3.06103430649262e-05,"Lost"
"chr14",68710384,68714531,4148,"*",-0.447889117252983,2.00889793443177,23.673769113308,4.51157030741906e-06,0.00170217647622135,"Lost"
"chr14",68715888,68718716,2829,"*",-0.492361025358879,1.2940359553573,21.7249986449357,1.02276486544296e-05,0.00295159086335614,"Lost"
"chr14",68722602,68723312,711,"*",-0.646945347635905,-0.302618447893564,15.7909664304878,0.000137612370870521,0.0177421592176835,"Lost"
"chr14",68729513,68731699,2187,"*",-0.456552233760325,1.12137156595692,17.1930032293873,7.32889606160322e-05,0.011753177849898,"Lost"
"chr14",68732321,68734466,2146,"*",-0.505244017441149,1.00813012959017,18.7889539398913,3.62264363082546e-05,0.00727661489577659,"Lost"
"chr14",68734877,68738812,3936,"*",-0.508513030251654,1.92751163543603,30.488791786105,2.90026877021845e-07,0.000238999724052486,"Lost"
"chr14",68739127,68741068,1942,"*",-0.487348578801916,0.906948231031098,18.7070515694945,3.75490720496452e-05,0.00748276383829464,"Lost"
"chr14",68743243,68746305,3063,"*",-0.373999320139409,1.47465809403815,14.2999787886101,0.000271997659263791,0.0268235760550061,"Lost"
"chr14",68746796,68749136,2341,"*",-0.425443345796219,1.25234922193715,16.0628856423273,0.000121660680386942,0.0164868157863641,"Lost"
"chr14",68751328,68753361,2034,"*",-0.526453854586192,0.867924567073333,18.2144897460769,4.66172803799953e-05,0.00868294741543557,"Lost"
"chr14",68754814,68756202,1389,"*",-0.530962386292311,0.381918016763582,14.364228581865,0.000264066710759038,0.026474398348834,"Lost"
"chr14",68756285,68764109,7825,"*",-0.470334897433475,2.81681698947217,36.4754025404361,2.97603312061854e-08,5.23674805275858e-05,"Lost"
"chr14",68764540,68772785,8246,"*",-0.481916166535248,2.88589177408175,40.4323142200314,7.02429177416482e-09,2.41091424911291e-05,"Lost"
"chr14",68773271,68778165,4895,"*",-0.379922066041665,2.09533198881419,20.7421716225531,1.55499445268049e-05,0.00400382191478888,"Lost"
"chr14",68779052,68783321,4270,"*",-0.579034260100167,2.18352264798638,34.1978733911261,6.98050240200245e-08,9.67749478494397e-05,"Lost"
"chr14",68783458,68787274,3817,"*",-0.610011903513848,2.09329260926351,36.1178193690911,3.39868712772886e-08,5.69441553505369e-05,"Lost"
"chr14",68789059,68795560,6502,"*",-0.663322045544959,2.75120813453538,39.0262325638259,1.16716752384354e-08,3.05643998047568e-05,"Lost"
"chr14",68795680,68797908,2229,"*",-0.6302460999615,1.32747524948663,31.7130235323894,1.80336584982742e-07,0.000172772222754116,"Lost"
"chr14",68805349,68809324,3976,"*",-0.542645552550275,1.93156638115351,31.8637813951954,1.70141738606802e-07,0.000169217872589064,"Lost"
"chr14",68813068,68815251,2184,"*",-0.740992772215084,1.2867211291291,43.0299673907644,2.7899498081998e-09,1.45045387660943e-05,"Lost"
"chr14",68815754,68825353,9600,"*",-0.650259639642159,3.32710010940059,67.2891783127978,1.10637858861307e-12,1.3037639046789e-07,"Lost"
"chr14",68827182,68827711,530,"*",-0.75367931350437,-0.780140110388115,15.6152836040528,0.000149082402909855,0.0185805871218987,"Lost"
"chr14",68841985,68844175,2191,"*",-0.437613477519941,1.04881417378503,13.442347337456,0.000404945724891469,0.0334980491320275,"Lost"
"chr14",68850286,68852616,2331,"*",-0.56827652737028,1.03791147977881,24.8712178739156,2.74995826108294e-06,0.00119644203768468,"Lost"
"chr14",68853302,68856003,2702,"*",-0.538847025616467,1.38741845668021,25.3791324552866,2.23289039782537e-06,0.00102649659196362,"Lost"
"chr14",68860329,68861961,1633,"*",-0.456391353506539,0.649285521174452,13.5477437172162,0.000385530187563245,0.0324972348516294,"Lost"
"chr14",68863728,68865080,1353,"*",-0.461161101604019,0.610294920162556,12.3332765360599,0.000682119607046819,0.0451763177659163,"Lost"
"chr14",68870690,68874134,3445,"*",-0.475640850104414,1.74209665416024,25.0207032291559,2.58610428573697e-06,0.00114137922509651,"Lost"
"chr14",68874685,68881962,7278,"*",-0.485587883906848,2.78914023165071,34.5259592140141,6.16751105892011e-08,8.93586411709653e-05,"Lost"
"chr14",68883370,68887298,3929,"*",-0.431891848317115,1.85953149127726,21.7555107632098,1.00960179767018e-05,0.00293251698705652,"Lost"
"chr14",68887826,68891144,3319,"*",-0.473261844804252,1.74495266282513,24.5483598324376,3.14078868857892e-06,0.0013186910911684,"Lost"
"chr14",68891833,68898906,7074,"*",-0.511141301439521,2.75278585731069,40.6079845819939,6.59514016585079e-09,2.31375702999404e-05,"Lost"
"chr14",68899337,68901029,1693,"*",-0.538299425001787,0.732355538207098,18.0612320718213,4.98754645946663e-05,0.00913105851602052,"Lost"
"chr14",68901532,68907123,5592,"*",-0.41218246625318,2.38907531921981,25.1243770536312,2.47838713037103e-06,0.00110070901394853,"Lost"
"chr14",68907471,68911009,3539,"*",-0.525396410414019,1.802737961842,32.002953916591,1.61258689670629e-07,0.000163817512901552,"Lost"
"chr14",68911582,68912745,1164,"*",-0.488341181517312,0.337081879953845,12.7370766440092,0.000563660692905829,0.0404930817877372,"Lost"
"chr14",68914594,68918617,4024,"*",-0.478976759071999,1.85611063423956,24.4248373833812,3.30499660523303e-06,0.00137296005860774,"Lost"
"chr14",68919254,68921373,2120,"*",-0.403874878886727,1.06114294729238,12.8186900600742,0.000542395379514356,0.0395276642664758,"Lost"
"chr14",68922000,68928649,6650,"*",-0.366868463227442,2.62591899949382,18.7948745352096,3.61317033396862e-05,0.00726628728409835,"Lost"
"chr14",68929185,68932328,3144,"*",-0.418589730332953,1.62438239704478,16.5620405758204,9.71775743021603e-05,0.014160435169224,"Lost"
"chr14",68932931,68950090,17160,"*",-0.547026974590712,3.98907484598237,59.5189538676846,1.18095408921744e-11,4.93984171916032e-07,"Lost"
"chr14",68950760,68953959,3200,"*",-0.622901996553052,1.74737532776289,37.7920554154145,1.83136308114791e-08,4.02128657871782e-05,"Lost"
"chr14",68954451,68959072,4622,"*",-0.507136358117719,2.15739023616711,31.9817087219216,1.62581974562971e-07,0.00016468855246834,"Lost"
"chr14",68961546,68969805,8260,"*",-0.466406584275709,3.07337838290719,38.7651385323229,1.28337866958366e-08,3.19508869034194e-05,"Lost"
"chr14",68970181,68974302,4122,"*",-0.470926134338732,1.9680727500762,28.3727885488483,6.67545801804958e-07,0.000432220012721048,"Lost"
"chr14",68974640,68983967,9328,"*",-0.603322094516429,3.1849089404031,56.0217449626747,3.57023145925112e-11,1.05179613828114e-06,"Lost"
"chr14",68984381,68987282,2902,"*",-0.458772761534206,1.32766566851827,19.338156032053,2.85078694277762e-05,0.00611718342172213,"Lost"
"chr14",68987708,68989630,1923,"*",-0.561935290603232,0.788961935480166,22.869334395627,6.31289672379378e-06,0.00210343814852877,"Lost"
"chr14",68990376,68993389,3014,"*",-0.517974359231666,1.51483436236637,26.8154781163776,1.2457684168305e-06,0.000672376400388935,"Lost"
"chr14",68993805,68995651,1847,"*",-0.459545272799062,0.765763135665673,13.983223620969,0.000314904873102279,0.029204040018065,"Lost"
"chr14",68999490,69004778,5289,"*",-0.484134827414496,2.34068202294469,32.4503733948091,1.35779744993198e-07,0.000146823919994157,"Lost"
"chr14",69005293,69009287,3995,"*",-0.591368992630264,1.96969790105462,32.8876669144663,1.14848638434334e-07,0.000134521771086511,"Lost"
"chr14",69013898,69015602,1705,"*",-0.577615935317874,0.811845107964624,23.4507040538474,4.95090502501619e-06,0.00181561602308483,"Lost"
"chr14",69024751,69025617,867,"*",-0.555877003645492,-0.118950225230105,12.6893216731423,0.00057652711925504,0.0410391628316813,"Lost"
"chr14",69036933,69040767,3835,"*",-0.573485194127462,1.9407701876725,36.3629485402779,3.10286886615372e-08,5.37729444076263e-05,"Lost"
"chr14",69043575,69047086,3512,"*",-0.580191541791916,1.90498138373753,33.1857749724702,1.02497661041136e-07,0.00012669642701603,"Lost"
"chr14",69054101,69056545,2445,"*",-0.581388818532225,1.43695333567227,27.9097452393261,8.02870778495888e-07,0.000487684679304851,"Lost"
"chr14",69059109,69061419,2311,"*",-0.607858966374939,1.05490927280863,26.8377259457878,1.23467006146779e-06,0.000668427303936011,"Lost"
"chr14",69067777,69070064,2288,"*",-0.428097557457266,1.00072555890087,13.5967212320977,0.000376829189342809,0.0321714904023621,"Lost"
"chr14",69129314,69129854,541,"*",-0.736430298814499,-0.569444237715786,15.9824513931417,0.000126220640863742,0.0168511228849818,"Lost"
"chr14",69151455,69153968,2514,"*",-0.66763729775151,1.45049956501184,33.4441332986499,9.28970544010418e-08,0.000117710223892348,"Lost"
"chr14",69181752,69182872,1121,"*",-0.544528341606351,0.00318772578150698,13.4047265354574,0.000412149968179136,0.0337825367611,"Lost"
"chr14",69191140,69192497,1358,"*",-0.803972877175226,0.553603342379497,36.1907113660761,3.30851300811928e-08,5.62323142142473e-05,"Lost"
"chr14",69223384,69225281,1898,"*",-0.485018517180196,0.689541718087127,16.2598044048242,0.000111325452950155,0.0155128091359262,"Lost"
"chr14",69239746,69241276,1531,"*",-0.520153683082736,0.56968620221133,16.7823348748771,8.80439415604592e-05,0.0132167602158542,"Lost"
"chr14",69244748,69246089,1342,"*",-0.467873147447388,0.318156150579971,11.9585324702279,0.00081503790795995,0.04988545856725,"Lost"
"chr14",69249284,69255121,5838,"*",-0.387610186094936,2.32547602840585,21.1527406078228,1.30463464045401e-05,0.00352343046113508,"Lost"
"chr14",69255454,69264282,8829,"*",-0.624623606931743,3.11657578913413,50.0027104137345,2.55535899955581e-10,4.75423262090217e-06,"Lost"
"chr14",69265902,69271262,5361,"*",-0.575391850381101,2.37173514442126,46.7476568882535,7.67986495010185e-10,7.82778808529964e-06,"Lost"
"chr14",69282965,69284899,1935,"*",-0.448609176486294,0.85247929546559,14.1664703836425,0.000289300431612536,0.0278009788203864,"Lost"
"chr14",69287719,69293745,6027,"*",-0.476043922736046,2.53156357957091,35.4554062536043,4.35094342755977e-08,6.7462904491131e-05,"Lost"
"chr14",69297738,69301232,3495,"*",-0.337166835040804,1.66747906965218,12.3252794373942,0.00068469490390988,0.0452777238720592,"Lost"
"chr14",69312334,69320018,7685,"*",-0.483920202502468,2.87665623891667,35.4649939541705,4.33535290652999e-08,6.7462904491131e-05,"Lost"
"chr14",69320076,69320317,242,"*",-0.97615781191005,-1.367862890909,16.0340216424015,0.00012332255329719,0.0166465199262043,"Lost"
"chr14",69320612,69322765,2154,"*",-0.565272527894914,1.15083888763673,24.3043632456049,3.47372101405686e-06,0.00141438620782392,"Lost"
"chr14",69323130,69325884,2755,"*",-0.394699331378444,1.46171316295072,15.5598965478034,0.000152781708530673,0.0188720108886026,"Lost"
"chr14",69325901,69327733,1833,"*",-0.563233888912183,0.893913933346193,23.8226147564321,4.24113612972342e-06,0.00164183060991695,"Lost"
"chr14",69328225,69331375,3151,"*",-0.402487161389064,1.42455985256873,16.2367983846503,0.000112482330288043,0.0156186089426904,"Lost"
"chr14",69333173,69335481,2309,"*",-0.563153038694678,1.22854984641345,26.4501621600176,1.44402092788453e-06,0.000750725244805288,"Lost"
"chr14",69335682,69336642,961,"*",-0.56555155569969,-0.0463231024396142,12.9008670802948,0.000521875418813596,0.0386943040708515,"Lost"
"chr14",69336944,69340015,3072,"*",-0.486173948325654,1.50958101911348,22.044620930022,8.93295000212565e-06,0.00269914047064228,"Lost"
"chr14",69350482,69356480,5999,"*",-0.316454043592713,2.49023273892124,14.7115141064188,0.000225064058226129,0.0240339926364805,"Lost"
"chr14",69356855,69359003,2149,"*",-0.511013759336502,1.09016618089411,19.947114911579,2.18934418659739e-05,0.00509921299258734,"Lost"
"chr14",69398638,69399075,438,"*",-0.846373514590573,-0.915810699981702,16.5622163321039,9.72543055053882e-05,0.014160435169224,"Lost"
"chr14",69464472,69465614,1143,"*",-0.540258473157626,0.157363585468111,12.8396564073377,0.000537097241679928,0.0392937352397747,"Lost"
"chr14",69482094,69486509,4416,"*",-0.401411377030572,1.9562597353901,18.2822434933371,4.524610292925e-05,0.00854916771766666,"Lost"
"chr14",69490115,69496546,6432,"*",-0.295572380614524,2.36560813310388,13.4829267404717,0.000397346683321155,0.0331528740495162,"Lost"
"chr14",69496971,69503222,6252,"*",-0.31114146502851,2.43418280012932,14.0464377752962,0.000305811982325421,0.0286919489425816,"Lost"
"chr14",69541540,69544794,3255,"*",-0.437101710605803,1.47262880325559,17.1037919198569,7.62614411189347e-05,0.0120143035593797,"Lost"
"chr14",69569898,69577567,7670,"*",-0.394115793112283,2.81437971995118,22.9003886348074,6.23088427617908e-06,0.00208120618718287,"Lost"
"chr14",69591505,69594411,2907,"*",-0.417194953069854,1.32954052215738,15.8417725487435,0.000134450294532037,0.0175197703735919,"Lost"
"chr14",69648563,69649328,766,"*",-0.683200857074022,-0.445517437756813,14.8146649741741,0.000214728400763803,0.0233142548202768,"Lost"
"chr14",69657772,69661323,3552,"*",-0.428838963500707,1.6760952922385,15.9861136213843,0.000125952638584219,0.0168397013517537,"Lost"
"chr14",69672233,69674618,2386,"*",-0.415398385583724,1.08994255777225,15.4653640888662,0.000159490136070195,0.0193823554086654,"Lost"
"chr14",69715202,69717151,1950,"*",-0.430523042107559,0.724899518811342,12.1048176844399,0.000760223053393193,0.0479407017983711,"Lost"
"chr14",69717276,69719567,2292,"*",-0.494417769127817,0.974750668527019,18.7393209140327,3.70220952722142e-05,0.00739860099763918,"Lost"
"chr14",69724150,69728051,3902,"*",-0.352295037458471,1.78640956233831,13.8254879359825,0.000338799829054117,0.030345374503894,"Lost"
"chr14",69792991,69794882,1892,"*",-0.571682347534302,0.755061150501066,21.8279988284638,9.79102395865239e-06,0.00287965255566615,"Lost"
"chr14",69795632,69799081,3450,"*",-0.357669058827093,1.6126882176525,14.3828527891435,0.000261797407593166,0.0263303394387344,"Lost"
"chr14",69878308,69882651,4344,"*",-0.529447751925676,2.03103498458811,28.8855264676444,5.44648800296269e-07,0.000380824351335873,"Lost"
"chr14",69919642,69921289,1648,"*",-0.626142765287018,0.565787691735515,23.8110486532465,4.26173192839792e-06,0.00164477728688984,"Lost"
"chr14",69921787,69924576,2790,"*",-0.396229618048336,1.34353860554775,15.4483124859085,0.000160730894178126,0.019499624973109,"Lost"
"chr14",69925341,69928471,3131,"*",-0.478720440721248,1.52531834076167,21.0089415194,1.38726455870658e-05,0.00368743264152682,"Lost"
"chr14",69972275,69973966,1692,"*",-0.529806428859404,0.706406684194358,17.6474048463395,5.9890133048807e-05,0.0102878909697183,"Lost"
"chr14",69976694,69980752,4059,"*",-0.344699364505466,1.90321650648922,14.7112735444765,0.000225089649397501,0.0240339926364805,"Lost"
"chr14",69981865,69984172,2308,"*",-0.519550089133924,1.00693742161709,21.9698349684701,9.22018440573478e-06,0.00275531532669837,"Lost"
"chr14",69996420,69999363,2944,"*",-0.421908763569381,1.25805488561066,15.8379603739499,0.000134682730449888,0.0175371301046428,"Lost"
"chr14",70009595,70015635,6041,"*",-0.341876759111652,2.368916934765,17.473846357594,6.46812220043668e-05,0.0108114586124954,"Lost"
"chr14",70017066,70019910,2845,"*",-0.366007052493387,1.33143824151941,12.5968659802354,0.000602168357963726,0.0420794153477075,"Lost"
"chr14",70020398,70022082,1685,"*",-0.415191416110621,0.812361083528086,12.4232079298841,0.000653679922540408,0.0440843635208566,"Lost"
"chr14",70027441,70029568,2128,"*",-0.458365544535128,0.962217899579367,15.8442515291291,0.000134300840865084,0.0175133935477589,"Lost"
"chr14",70031060,70036211,5152,"*",-0.364630278828313,2.20345421196432,17.3596773228067,6.80475592908439e-05,0.0111993990947941,"Lost"
"chr14",70044929,70049438,4510,"*",-0.350262466285634,1.94772979701451,16.0518922893001,0.000122264848755294,0.0165416432689128,"Lost"
"chr14",70069175,70069992,818,"*",-0.59902253415033,-0.34493547700751,11.9596661938721,0.000814695751143227,0.0498809960747585,"Lost"
"chr14",70185288,70190201,4914,"*",-0.341415469325126,2.12813953651852,14.1720573004928,0.000288548788326181,0.0277876177462948,"Lost"
"chr14",70753061,70756571,3511,"*",-0.466900383080412,1.74651834679503,20.3164670912217,1.86693104759759e-05,0.00457378817313209,"Lost"
"chr14",70856879,70857186,308,"*",-0.990800068787147,-1.19637751489405,15.1108397818057,0.000187589121678837,0.0214337739903552,"Lost"
"chr14",71319617,71321947,2331,"*",-0.451466406133501,1.32013780153368,15.2103415301535,0.000179133584897376,0.0208726642056988,"Lost"
"chr14",72552265,72570015,17751,"*",-0.249494743543011,4.0304237983484,14.9386412327063,0.000202810599309072,0.0224750230290551,"Lost"
"chr14",72601503,72622968,21466,"*",-0.232539169061018,4.34598071670729,13.7991366419253,0.000342968773061126,0.0305331167439223,"Lost"
"chr14",72640296,72645200,4905,"*",-0.294207954997878,2.31511107252978,12.4734791571613,0.000638308804252196,0.043462289117266,"Lost"
"chr14",72662833,72664851,2019,"*",-0.405278529049958,0.88841492710581,12.6191663331816,0.000595868851957441,0.041808124354865,"Lost"
"chr14",73230156,73246140,15985,"*",-0.304720043783585,4.03680257210607,19.3943894586371,2.78186807758662e-05,0.00602236109323073,"Lost"
"chr14",73569907,73570776,870,"*",-0.620899187105999,0.0426446895695361,14.4769355083932,0.000250717214116032,0.0256835847489794,"Lost"
"chr14",73708870,73748855,39986,"*",-0.212673151183115,5.41690609978785,12.9816453387619,0.000502392545084828,0.0378008721962511,"Lost"
"chr14",73749235,73769716,20482,"*",-0.245267981194126,4.54071942714476,14.9629877843323,0.000200563266375403,0.0222896972824789,"Lost"
"chr14",75712017,75712348,332,"*",-1.77010136014094,-1.41019481841245,25.5480011906781,2.06842115616396e-06,0.000977583401028602,"Lost"
"chr14",76760393,76764069,3677,"*",-0.355213741142506,1.69149408354901,12.1676068725118,0.000737868493609749,0.047180213068489,"Lost"
"chr14",76904319,76905166,848,"*",-0.686534117585198,-0.068308116855689,15.9507557959522,0.000128001275234546,0.0169925898698713,"Lost"
"chr14",76918999,76919637,639,"*",-0.897345439834536,-0.326848711217131,21.3152076827985,1.21804407674973e-05,0.00335101461556978,"Lost"
